GLON,GLAT,RECNO,ASSOC_3FGL,VHE,Cln,CName,RAJ2000,DEJ2000,Sep,PosErr,SpCl,SEDCl,lognu,lognuRf,z,Prob,LR-RG,LR-XGP,logCpt,FRad,n_FRad,FX,Vmag1,Vmag2,ARO,AOX
069.2354,-33.9648,    1461,J2159.8+1025 ,  0,Y,TXS 2157+102              ,330.03306,+10.50219, 0.107, 0.204,bll    ,LSP,12.970,12.970,        , 0.948, 0.000, 0.000,      ,   255.72,N,        ,      ,20.370, 0.86,
078.2705,-26.0347,    1462,J2200.2+2139 ,  0,Y,TXS 2157+213              ,330.05916,+21.63251, 0.021, 0.064,bll    ,LSP,13.565,13.565,        , 1.000, 0.883, 0.000,      ,   209.55,N,        ,19.644,18.070, 0.61,
027.4016,-51.5864,    1463,J2200.9-2412 ,  0,N,NVSS J220036-241428       ,330.15279,-24.24103, 0.088, 0.111,bcu II ,LSP,13.852,13.852,        , 0.971, 0.000, 0.000, 0.604,    28.88,N,        ,18.588,      , 0.51,
307.9621,-31.7461,    1464,J2202.4-8339 ,  0,Y,PKS 2155-83               ,330.58015,-83.63662, 0.020, 0.050,fsrq   ,LSP,13.106,13.563, 1.86500, 1.000, 0.959, 0.000, 1.522,  1100.00,S,        ,19.273,      , 0.81, 1.14
092.5896,-10.4412,    1465,J2202.7+4217 ,  1,Y,BL Lacertae               ,330.68038,+42.27777, 0.008, 0.012,bll    ,LSP,13.580,13.609, 0.06860, 1.000, 0.993, 0.965,-0.168,  6051.48,N,  74.200,13.800,      , 0.43, 1.70
075.6721,-29.6342,    1466,J2203.4+1725 ,  0,Y,PKS 2201+171              ,330.86206,+17.43007, 0.003, 0.022,fsrq   ,LSP,13.069,13.386, 1.07600, 1.000, 0.966, 0.902, 0.216,   592.80,N,  11.200,14.312,16.370, 0.58, 1.37
085.9568,-18.7789,    1467,J2203.7+3143 ,  0,Y,4C +31.63                 ,330.81240,+31.76063, 0.112, 0.313,fsrq   ,LSP,13.215,13.327, 0.29500, 0.991, 0.921, 0.804, 2.994,  2879.35,N, 104.000,14.801,      , 0.53, 1.35
064.7011,-38.6314,    1468,J2204.4+0439 ,  0,Y,4C +04.77                 ,331.07355,+04.66723, 0.030, 0.059,bll    ,ISP,14.950,14.962, 0.02700, 0.998, 0.921, 0.847,-1.223,   467.53,N,  18.600, 9.975,13.480, 0.40, 1.67
059.9100,-42.3722,    1469,J2206.9-0031 ,  0,Y,PMN J2206-0031            ,331.68034,-00.51736, 0.067, 0.072,bll    ,LSP,12.795,13.107, 1.05300, 0.987, 0.804, 0.000,-0.068,   152.36,N,        ,      ,18.830, 0.57, 1.40
339.8975,-49.9259,    1470,J2207.8-5345 ,  0,Y,PKS 2204-54               ,331.93222,-53.77606, 0.016, 0.069,fsrq   ,LSP,12.978,13.323, 1.21500, 1.000, 0.964, 0.800, 1.382,  1799.00,S,  10.100,18.200,      , 0.80, 1.08
082.2441,-26.0874,    1471,J2212.0+2355 ,  0,Y,PKS 2209+236              ,333.02486,+23.92793, 0.022, 0.042,fsrq   ,LSP,11.920,12.247, 1.12500, 0.999, 0.942, 0.000, 0.544,   557.08,N,        ,20.121,19.050, 0.79, 1.22
319.2848,-41.0335,    1472,J2212.3-7039 ,  0,Y,PMN J2211-7039            ,332.98430,-70.65412, 0.035, 0.145,bcu II ,HSP,15.030,15.030,        , 0.989, 0.000, 0.000, 1.671,    41.30,S,        ,17.114,      , 0.38,
085.1492,-22.9942,    1473,J2212.6+2801 ,  0,Y,MG3 J221240+2759          ,333.16293,+27.99401, 0.027, 0.062,bcu II ,LSP,13.880,13.880,        , 0.996, 0.864, 0.000, 0.344,   144.99,N,        ,18.127,18.790, 0.58,
026.3987,-54.6114,    1474,J2213.1-2532 ,  0,Y,PKS 2210-25               ,333.26041,-25.49169, 0.048, 0.153,fsrq   ,LSP,12.914,13.366, 1.83300, 0.995, 0.921, 0.000, 0.856,  1210.27,N,        ,18.470,      , 0.80,
348.0481,-53.0179,    1475,J2213.6-4755 ,  0,Y,SUMSS J221330-475426      ,333.37646,-47.90700, 0.024, 0.068,bcu III,-  ,      ,      ,        , 1.000, 0.000, 0.000,      ,    27.30,S,        ,18.455,      , 0.41, 1.09
083.5218,-26.4524,    1476,J2217.0+2421 ,  0,Y,B2 2214+24B               ,334.25342,+24.36277, 0.013, 0.057,bll    ,LSP,13.187,13.365, 0.50500, 1.000, 0.935, 0.808,-0.262,   528.37,N,   8.490,19.623,16.880, 0.55, 1.45
079.4595,-31.6264,    1477,J2219.2+1806 ,  0,Y,MG1 J221916+1806          ,334.80872,+18.10988, 0.008, 0.125,fsrq   ,LSP,12.095,12.542, 1.07100, 0.997, 0.810, 0.000, 1.172,   159.27,N,        ,20.367,      , 0.79,
086.8018,-23.8520,    1478,J2220.3+2812 ,  0,Y,RX J2220.4+2814           ,335.11963,+28.23207, 0.042, 0.106,bcu II ,HSP,15.550,15.550,        , 0.998, 0.000, 0.802,-0.881,    48.87,N,  21.900,15.438,16.190, 0.26, 1.42
340.3719,-52.3763,    1479,J2221.6-5225 ,  0,Y,PMN J2221-5224            ,335.37233,-52.42372, 0.024, 0.038,bll    ,HSP,16.060,16.060,        , 1.000, 0.000, 0.938,      ,    25.40,S,  85.800,16.944,      , 0.37, 1.03
009.7842,-57.4760,    1480,J2222.3-3500 ,  0,Y,PKS 2220-351              ,335.77471,-34.92977, 0.173, 0.150,fsrq   ,LSP,13.285,13.398, 0.29800, 0.913, 0.840, 0.000,-0.429,   850.42,N,  11.400,16.148,      , 0.56, 1.43
050.0766,-52.0623,    1481,J2224.6-1122 ,  0,Y,PKS 2221-116              ,336.03318,-11.43920, 0.154, 0.185,bll    ,LSP,13.365,13.412, 0.11500, 0.978, 0.824, 0.000, 0.622,   558.93,N,        ,19.297,      , 0.83, 1.20
058.9597,-48.8428,    1482,J2225.8-0454 ,  0,Y,3C 446                    ,336.44691,-04.95039, 0.054, 0.049,fsrq   ,LSP,12.935,13.316, 1.40400, 0.995, 0.977, 0.818,-0.218,  7411.66,N,  21.200,17.115,16.970, 0.82, 1.17
065.8372,-45.7471,    1483,J2227.8+0040 ,  0,Y,PMN J2227+0037            ,336.99229,+00.61790, 0.066, 0.118,bll    ,ISP,14.408,14.408,        , 0.989, 0.000, 0.000,      ,   101.68,N,        ,18.221,17.480, 0.46,
055.2219,-51.7019,    1484,J2229.7-0833 ,  0,Y,PKS 2227-08               ,337.41702,-08.54845, 0.017, 0.031,fsrq   ,LSP,12.752,13.160, 1.56000, 1.000, 0.964, 0.000, 1.201,   968.85,N,        ,18.125,16.470, 0.63, 1.13
311.3202,-36.4626,    1485,J2230.5-7817 ,  0,Y,PKS 2225-785              ,337.62728,-78.26572, 0.032, 0.067,bcu II ,ISP,14.985,14.985,        , 0.994, 0.932, 0.000, 1.258,   657.90,S,        ,18.862,      , 0.66, 1.53
352.2370,-57.0892,    1486,J2230.6-4419 ,  0,Y,PKS 2227-445              ,337.73518,-44.27497, 0.073, 0.154,fsrq   ,LSP,12.978,13.345, 1.32600, 0.996, 0.896, 0.000, 0.731,   472.00,A,        ,19.100,      , 0.75,
077.4379,-38.5825,    1487,J2232.5+1143 ,  0,Y,CTA 102                   ,338.15170,+11.73081, 0.016, 0.025,fsrq   ,LSP,12.410,12.719, 1.03700, 1.000, 0.989, 0.927, 1.308,  7202.08,N,  30.600,16.844,16.350, 0.75, 1.20
037.4124,-57.6758,    1488,J2232.9-2021 ,  0,Y,1RXS J223249.5-202232     ,338.20333,-20.37402, 0.036, 0.058,bcu II ,HSP,16.580,16.580,        , 0.997, 0.000, 0.866,-0.729,    12.55,N,  26.900,17.667,      , 0.29, 1.13
050.5074,-54.6707,    1489,J2233.5-1235 ,  0,Y,PKS 2231-127              ,338.47895,-12.50967, 0.120, 0.161,bcu II ,ISP,14.755,14.755,        , 0.892, 0.838, 0.000, 0.240,   493.83,N,        ,16.473,      , 0.45,
025.2723,-59.5234,    1490,J2234.1-2655 ,  0,Y,PMN J2234-2656            ,338.53508,-26.94584, 0.019, 0.058,bcu II ,LSP,13.513,13.513,        , 0.999, 0.855, 0.000,-0.190,    99.95,N,   2.790,19.328,      , 0.65, 1.25
344.4879,-56.0644,    1491,J2235.3-4835 ,  0,Y,PKS 2232-488              ,338.80515,-48.59967, 0.023, 0.085,fsrq   ,LSP,12.690,12.869, 0.51000, 0.999, 0.949, 0.839, 0.572,  1216.00,S,  23.900,16.982,      , 0.67, 1.16
032.7741,-59.2821,    1492,J2235.6-2319 ,  0,Y,PMN J2236-2309            ,339.10933,-23.15739, 0.250, 0.317,bcu I  ,LSP,12.380,12.380,        , 0.904, 0.000, 0.000, 2.567,   397.88,N,        ,      ,      ,     ,
043.6081,-57.2257,    1493,J2236.0-1706 ,  0,Y,PKS 2233-173              ,339.03968,-17.10610, 0.020, 0.103,fsrq   ,LSP,13.355,13.572, 0.64700, 0.997, 0.873, 0.000,-0.196,   309.31,N,        ,18.792,      , 0.71,
006.2943,-59.9046,    1494,J2236.0-3629 ,  0,Y,NVSS J223554-362901       ,338.97847,-36.48413, 0.026, 0.067,bll    ,LSP,13.950,13.950,        , 0.995, 0.812, 0.000,      ,    68.34,N,        ,19.215,      , 0.68,
340.7552,-55.0832,    1495,J2236.2-5049 ,  0,Y,SUMSS J223605-505521      ,339.02350,-50.92220, 0.097, 0.206,bcu II ,LSP,13.200,13.200,        , 0.933, 0.000, 0.000, 1.399,    36.80,S,        ,      ,      ,     ,
090.1170,-25.6489,    1496,J2236.3+2829 ,  0,Y,B2 2234+28A               ,339.09363,+28.48261, 0.016, 0.027,bll    ,LSP,13.145,13.398, 0.79000, 1.000, 0.969, 0.000, 0.278,  1103.45,N,        ,18.066,16.440, 0.57, 1.57
047.8785,-56.2139,    1497,J2236.5-1432 ,  0,Y,PKS 2233-148              ,339.14203,-14.55616, 0.013, 0.018,bll    ,LSP,13.080,13.080,        , 1.000, 0.962, 0.891,      ,   542.30,N,   8.910,18.627,      , 0.76, 1.08
000.5951,-59.5972,    1498,J2237.1-3921 ,  0,Y,NVSS J223708-392137       ,339.28379,-39.36058, 0.004, 0.046,fsrq   ,LSP,13.040,13.153, 0.29700, 1.000, 0.903, 0.000,-0.112,   175.03,N,        ,18.169,      , 0.63, 1.19
098.1648,-15.1841,    1499,J2240.9+4121 ,  0,Y,B3 2238+410               ,340.28002,+41.33656, 0.033, 0.079,bll    ,LSP,13.320,13.320,        , 0.999, 0.890, 0.000,      ,   336.25,N,        ,19.463,      , 0.76,
359.5904,-60.7244,    1500,J2243.2-3933 ,  0,Y,NVSS J224326-393353       ,340.85886,-39.56480, 0.041, 0.109,bcu II ,LSP,13.215,13.215,        , 0.989, 0.000, 0.000, 0.481,    59.26,N,        ,      ,      ,     ,
028.3546,-61.3897,    1501,J2243.4-2541 ,  0,Y,PKS 2240-260              ,340.86004,-25.74186, 0.048, 0.045,bll    ,LSP,13.670,13.919, 0.77400, 0.999, 0.941, 0.000, 0.219,  1102.69,N,  13.400,17.878,      , 0.69, 1.18
052.6260,-56.7321,    1502,J2243.6-1230 ,  0,Y,RBS 1888                  ,340.91875,-12.51703, 0.009, 0.065,bll    ,HSP,17.000,17.000,        , 0.999, 0.000, 0.927,      ,    10.68,N,  94.500,18.218,      , 0.34, 0.79
086.5675,-33.3654,    1503,J2243.9+2021 ,  0,Y,RGB J2243+203             ,340.97810,+20.35105, 0.019, 0.018,bll    ,HSP,15.580,15.580,        , 0.999, 0.897, 0.000,      ,   109.05,N,        ,16.564,15.290, 0.30, 1.34
098.4953,-15.8038,    1504,J2244.1+4057 ,  0,Y,TXS 2241+406              ,341.05305,+40.95378, 0.014, 0.037,bll    ,LSP,12.710,12.710, 1.17100, 1.000, 0.919, 0.000, 0.147,   226.85,N,        ,      ,      ,     ,
083.8485,-37.4382,    1505,J2246.2+1547 ,  0,Y,NVSS J224604+154437       ,341.52081,+15.74371, 0.059, 0.047,bcu II ,ISP,14.950,14.950,        , 0.880, 0.000, 0.000, 0.446,    82.60,N,        ,18.992,18.130, 0.42, 1.48
337.4243,-55.8386,    1506,J2246.7-5205 ,  0,N,RBS 1895                  ,341.67540,-52.11122, 0.022, 0.052,bcu I  ,-  ,      ,      , 0.09791, 0.998, 0.000, 0.930,      ,    11.50,S,  88.200,17.083,      , 0.22, 1.02
100.7236,-13.2583,    1507,J2247.8+4413 ,  0,Y,NVSS J224753+441317       ,341.97169,+44.22094, 0.009, 0.035,bll    ,HSP,16.270,16.270,        , 0.999, 0.883, 0.944,      ,    71.34,N,  73.200,17.753,      , 0.40, 1.06
013.8063,-62.9206,    1508,J2248.6-3235 ,  0,Y,PKS 2245-328              ,342.16119,-32.59783, 0.001, 0.198,fsrq   ,LSP,11.885,12.399, 2.26800, 0.994, 0.880, 0.000, 2.512,   708.07,N,        ,19.149,      , 0.81,
098.2541,-18.5781,    1509,J2250.1+3825 ,  1,Y,B3 2247+381               ,342.52395,+38.41033, 0.009, 0.028,bll    ,-  ,      ,      , 0.11900, 1.000, 0.910, 0.952,      ,   104.05,N,  79.300,14.423,      , 0.20, 1.51
353.7751,-61.1668,    1510,J2250.3-4206 ,  0,Y,PMN J2250-4206            ,342.59259,-42.10373, 0.007, 0.047,bcu I  ,LSP,13.920,13.969, 0.11900, 0.999, 0.829, 0.000,-0.221,    81.50,S,        ,17.310,      , 0.46,
023.7519,-63.3147,    1511,J2250.7-2806 ,  0,Y,PMN J2250-2806            ,342.68538,-28.11093, 0.007, 0.024,bcu I  ,LSP,12.880,13.063, 0.52500, 1.000, 0.948, 0.000, 0.715,   305.52,N,        ,      ,      ,     ,
340.6371,-57.9318,    1512,J2251.5-4928 ,  0,Y,SUMSS J225128-492912      ,342.86958,-49.48634, 0.025, 0.053,bcu II ,ISP,14.230,14.230,        , 1.000, 0.000, 0.000, 0.189,    33.30,S,        ,18.787,      , 0.46,
099.6304,-16.8897,    1513,J2251.9+4031 ,  0,Y,MG4 J225201+4030          ,342.99905,+40.51616, 0.012, 0.051,bll    ,ISP,14.550,14.640, 0.22900, 0.999, 0.864, 0.000,-0.087,    92.06,N,        ,16.980,      , 0.45, 1.62
084.5968,-39.8889,    1514,J2254.0+1403 ,  0,Y,NVSS J225354+140439       ,343.47599,+14.07692, 0.033, 0.099,bll    ,ISP,14.530,14.653, 0.32700, 0.995, 0.000, 0.000, 0.113,    11.75,N,   6.170,17.340,17.550, 0.28, 1.35
086.1111,-38.1838,    1515,J2254.0+1608 ,  0,Y,3C 454.3                  ,343.49062,+16.14821, 0.011, 0.007,fsrq   ,LSP,13.075,13.344, 0.85900, 1.000, 0.991, 0.974, 1.226, 12657.33,N, 190.000,15.686,14.430, 0.67, 1.21
091.6172,-31.5439,    1516,J2255.1+2411 ,  0,Y,MG3 J225517+2409          ,343.81406,+24.16982, 0.037, 0.052,bll    ,LSP,13.950,13.950,        , 0.998, 0.828, 0.807,      ,    81.84,N,  13.100,17.498,17.560, 0.41, 1.26
041.5385,-62.8928,    1517,J2256.7-2011 ,  0,Y,PKS 2254-204              ,344.17170,-20.19459, 0.018, 0.044,bll    ,LSP,12.970,12.970,        , 1.000, 0.926, 0.000,      ,   345.24,N,        ,18.291,      , 0.71, 1.25
024.3866,-64.9204,    1518,J2258.0-2759 ,  0,Y,PKS 2255-282              ,344.52485,-27.97257, 0.017, 0.028,fsrq   ,LSP,12.751,13.036, 0.92600, 1.000, 0.970, 0.000, 0.629,  1249.03,N,        ,17.391,      , 0.74, 1.22
307.0330,-33.4203,    1519,J2258.1-8248 ,  0,Y,PMN J2258-8246            ,344.49754,-82.78143, 0.025, 0.069,bcu II ,HSP,15.120,15.120,        , 1.000, 0.000, 0.000, 0.089,    57.80,S,        ,17.746,      , 0.42,
330.9645,-55.1053,    1520,J2258.3-5526 ,  0,Y,PMN J2258-5526            ,344.57858,-55.42700, 0.017, 0.102,bll    ,HSP,15.760,15.930, 0.47900, 1.000, 0.000, 0.874,-0.249,    85.20,S,  51.900,17.911,      , 0.46, 0.93
096.8439,-25.5677,    1521,J2300.3+3136 ,  0,Y,NVSS J230022+313703       ,345.09516,+31.61789, 0.015, 0.033,bll    ,ISP,14.335,14.335,        , 0.999, 0.878, 0.000,      ,    68.11,N,        ,17.170,17.020, 0.38,
100.3397,-21.0558,    1522,J2304.6+3704 ,  0,Y,1RXS J230437.1+370506     ,346.15298,+37.08540, 0.007, 0.030,bll    ,HSP,15.880,15.880,        , 1.000, 0.843, 0.967,      ,    23.05,N, 185.000,17.785,      , 0.32, 0.85
350.9433,-63.5900,    1523,J2305.3-4219 ,  0,Y,SUMSS J230512-421859      ,346.30183,-42.31589, 0.031, 0.078,bcu II ,LSP,13.920,13.920,        , 0.993, 0.000, 0.000,-0.261,    39.80,S,        ,19.091,      , 0.49,
059.4802,-61.3487,    1524,J2307.4-1208 ,  0,Y,1RXS J230722.5-120520     ,346.84187,-12.08852, 0.049, 0.088,bll    ,HSP,16.850,16.850,        , 0.996, 0.000, 0.835,      ,     7.28,N,  29.400,17.772,      , 0.27, 1.06
088.7909,-41.0470,    1525,J2307.7+1449 ,  0,Y,MG1 J230734+1449          ,346.89167,+14.83833, 0.049, 0.054,bll    ,LSP,13.120,13.297, 0.50300, 0.992, 0.817, 0.000, 0.440,   109.47,N,        ,20.189,19.070, 0.65,
002.9539,-66.5192,    1526,J2309.6-3633 ,  0,Y,1RXS J230940.6-363241     ,347.41832,-36.54197, 0.020, 0.047,bcu II ,HSP,15.810,15.810,        , 0.000, 0.864, 0.887,-0.343,    90.95,N,  23.900,      ,      ,     ,
079.3183,-52.0732,    1527,J2311.0+0204 ,  0,Y,NVSS J231101+020504       ,347.75539,+02.08481, 0.011, 0.049,bll    ,LSP,13.800,13.800,        , 0.999, 0.849, 0.000,      ,    62.57,N,        ,17.557,16.220, 0.31,
100.4157,-24.0268,    1528,J2311.0+3425 ,  0,Y,B2 2308+34                ,347.77220,+34.41970, 0.008, 0.023,fsrq   ,LSP,13.005,13.455, 1.81700, 1.000, 0.973, 0.889, 0.892,   979.71,N,   8.020,19.551,17.690, 0.70, 1.21
314.8883,-45.4025,    1529,J2312.9-6923 ,  0,Y,SUMSS J231347-692332      ,348.44968,-69.39197, 0.074, 0.074,bcu III,-  ,      ,      ,        , 0.981, 0.000, 0.000,      ,    12.20,S,  14.800,19.679,      , 0.42, 0.92
090.5035,-41.9123,    1530,J2314.0+1443 ,  0,Y,RGB J2313+147             ,348.48891,+14.73979, 0.029, 0.047,bll    ,HSP,15.355,15.421, 0.16300, 0.996, 0.800, 0.894,-0.281,    41.14,N,  34.900,14.536,15.890, 0.24, 1.32
334.6713,-60.5074,    1531,J2315.7-5018 ,  0,Y,PKS 2312-505              ,348.93471,-50.31103, 0.005, 0.080,bll    ,LSP,12.760,13.018, 0.81100, 0.999, 0.879, 0.000,-0.376,   233.00,S,        ,19.331,      , 0.69, 1.12
331.7364,-59.3566,    1532,J2316.8-5209 ,  0,Y,SUMSS J231701-521003      ,349.25717,-52.16706, 0.025, 0.062,bcu II ,ISP,14.520,14.520,        , 0.996, 0.000, 0.000,-0.218,    25.60,S,        ,19.566,      , 0.49,
342.0706,-63.7776,    1533,J2317.3-4534 ,  0,Y,1RXS J231733.0-453348     ,349.38225,-45.56681, 0.026, 0.054,bcu II ,HSP,15.700,15.700,        , 0.998, 0.000, 0.833,-0.210,    39.90,S,  14.300,18.551,      , 0.45, 1.10
094.5053,-38.4335,    1534,J2318.6+1912 ,  0,Y,TXS 2315+189              ,349.59545,+19.24783, 0.068, 0.229,bcu II ,LSP,13.920,13.920,        , 0.954, 0.000, 0.000, 3.035,   245.25,N,        ,      ,20.420, 0.74,
348.4495,-65.9410,    1535,J2319.2-4207 ,  0,Y,PKS 2316-423              ,349.77457,-42.11343, 0.029, 0.064,bll    ,HSP,15.150,15.150,        , 0.999, 0.947, 0.847,      ,   911.60,S,  19.000, 9.590,      , 0.00, 2.43
317.6199,-49.8560,    1536,J2321.2-6439 ,  0,Y,PMN J2321-6438            ,350.42650,-64.63539, 0.055, 0.102,bcu II ,ISP,14.720,14.720,        , 0.981, 0.000, 0.000, 0.037,   115.70,S,        ,17.375,      , 0.43,
106.7306,-15.2889,    1537,J2321.6+4438 ,  0,N,B3 2319+444               ,350.58483,+44.76176, 0.175, 0.281,fsrq   ,LSP,12.148,12.512, 1.31000, 0.978, 0.000, 0.000, 1.514,   364.54,N,        ,19.118,      , 0.70,
099.6924,-31.2578,    1538,J2321.9+2732 ,  0,Y,4C +27.50                 ,350.49943,+27.54623, 0.020, 0.088,fsrq   ,LSP,13.520,13.873, 1.25300, 0.999, 0.948, 0.000, 0.269,  1318.41,N,        ,17.845,17.550, 0.71, 1.31
101.6847,-27.0829,    1539,J2321.9+3204 ,  0,Y,B2 2319+31                ,350.47898,+32.06878, 0.002, 0.043,fsrq   ,LSP,13.010,13.406, 1.48900, 1.000, 0.920, 0.000, 0.740,   253.36,N,        ,20.368,19.300, 0.73, 1.24
102.9187,-24.7972,    1540,J2322.5+3436 ,  0,Y,TXS 2320+343              ,350.68339,+34.60385, 0.046, 0.039,bll    ,HSP,15.020,15.061, 0.09800, 0.986, 0.801, 0.849,-0.039,    95.80,N,  30.400,12.977,14.950, 0.26, 1.51
334.5734,-62.0595,    1541,J2322.9-4917 ,  0,Y,SUMSS J232254-491629      ,350.72675,-49.27508, 0.015, 0.058,bcu II ,HSP,15.650,15.650,        , 0.998, 0.000, 0.000,-0.268,    28.30,S,        ,17.768,      , 0.36, 1.28
077.7437,-58.2216,    1542,J2323.5-0315 ,  0,Y,PKS 2320-035              ,350.88314,-03.28473, 0.025, 0.035,fsrq   ,LSP,12.900,13.279, 1.39300, 0.999, 0.957, 0.000, 0.785,   928.49,N,        ,18.489,18.000, 0.73, 1.24
106.0625,-17.8023,    1543,J2323.9+4211 ,  0,Y,1ES 2321+419              ,350.96698,+42.18293, 0.011, 0.022,bll    ,HSP,15.685,15.710, 0.05900, 1.000, 0.832, 0.959, 0.094,    11.56,N,  87.200,17.774,      , 0.30, 0.88
089.0251,-49.0454,    1544,J2324.7+0801 ,  0,Y,PMN J2324+0801            ,351.18885,+08.03505, 0.005, 0.047,bll    ,ISP,14.080,14.080,        , 0.998, 0.864, 0.000,      ,    75.99,N,        ,17.929,16.230, 0.33,
350.1976,-67.5858,    1545,J2324.7-4040 ,  0,Y,1ES 2322-409              ,351.18708,-40.67886, 0.004, 0.028,bll    ,HSP,15.920,15.920, 0.17359, 1.000, 0.839, 0.971,-0.635,    50.50,S, 230.000,15.859,      , 0.29, 0.99
105.5119,-19.9799,    1546,J2325.2+3957 ,  0,Y,B3 2322+396               ,351.32446,+39.96014, 0.007, 0.031,bll    ,LSP,13.705,13.705,        , 1.000, 0.910, 0.000,      ,   113.95,N,        ,19.906,      , 0.71, 1.31
001.7721,-69.7271,    1547,J2325.3-3557 ,  0,Y,CTS 0490                  ,351.36956,-35.96549, 0.022, 0.041,fsrq   ,LSP,13.180,13.314, 0.36000, 0.997, 0.867, 0.000, 0.516,    86.83,N,        ,17.223,      , 0.46,
335.9303,-63.2433,    1548,J2325.4-4758 ,  0,Y,PKS 2322-482              ,351.36197,-48.00480, 0.030, 0.044,bll    ,ISP,14.075,14.162, 0.22100, 0.999, 0.917, 0.873,-0.177,   370.20,S,  24.300,16.424,      , 0.52, 1.28
095.1021,-41.4103,    1549,J2325.6+1650 ,  0,Y,NVSS J232538+164641       ,351.40883,+16.77853, 0.057, 0.080,bll    ,HSP,15.440,15.440,        , 0.996, 0.000, 0.000,      ,    52.76,N,        ,17.214,17.330, 0.38, 1.51
091.1423,-47.9577,    1550,J2327.7+0941 ,  0,Y,PKS 2325+093              ,351.88992,+09.66930, 0.055, 0.067,fsrq   ,LSP,12.230,12.684, 1.84300, 0.999, 0.921, 0.800, 1.891,   741.98,N,  17.700,18.433,17.500, 0.67, 1.09
349.4786,-68.2143,    1551,J2328.4-4034 ,  0,Y,PKS 2325-408              ,352.08027,-40.58607, 0.026, 0.036,bcu II ,LSP,13.250,13.250,        , 1.000, 0.917, 0.000, 0.797,   291.30,S,        ,19.452,      , 0.67,
105.5287,-22.1741,    1552,J2329.2+3754 ,  0,Y,NVSS J232914+375414       ,352.30945,+37.90402, 0.012, 0.033,bll    ,HSP,15.950,15.950, 0.26400, 1.000, 0.823, 0.930,-0.442,    20.38,N,  41.900,17.615,      , 0.34, 1.05
331.9918,-62.3136,    1553,J2329.3-4955 ,  0,Y,PKS 2326-502              ,352.33701,-49.92796, 0.006, 0.014,fsrq   ,LSP,12.725,12.906, 0.51800, 1.000, 0.968, 0.000, 1.191,   546.30,S,        ,20.274,      , 0.88, 0.83
335.7270,-64.0553,    1554,J2329.9-4734 ,  0,Y,PKS 2326-477              ,352.32377,-47.50531, 0.124, 0.087,fsrq   ,LSP,12.560,12.922, 1.30200, 0.986, 0.940, 0.000,-0.325,  3049.00,S,  32.500,17.117,      , 0.75, 1.05
356.7369,-70.1215,    1555,J2330.4-3726 ,  0,Y,PKS 2327-376              ,352.64915,-37.41055, 0.051, 0.100,bll    ,LSP,13.650,13.757, 0.27900, 0.997, 0.863, 0.000,-0.274,   305.03,N,        ,17.554,      , 0.59, 1.39
093.0674,-47.1298,    1556,J2330.5+1104 ,  0,Y,4C +10.73                 ,352.67022,+11.00520, 0.079, 0.121,fsrq   ,LSP,12.410,12.806, 1.48900, 0.998, 0.921, 0.000, 1.037,  1204.39,N,   8.080,18.505,18.400, 0.78, 1.10
044.7984,-70.9782,    1557,J2330.8-2144 ,  0,Y,PMN J2331-2148            ,352.76677,-21.80423, 0.079, 0.051,fsrq   ,LSP,12.960,13.154, 0.56300, 0.901, 0.000, 0.000, 1.395,    49.51,N,        ,20.241,      , 0.69, 1.09
091.8849,-50.5501,    1558,J2334.1+0732 ,  0,Y,TXS 2331+073              ,353.55345,+07.60765, 0.067, 0.089,fsrq   ,LSP,12.680,12.826, 0.40100, 0.996, 0.902, 0.800, 0.688,   631.18,N,  25.600,16.881,16.700, 0.64, 1.23
096.5744,-44.3819,    1559,J2334.8+1432 ,  0,Y,NVSS J233453+143214       ,353.72432,+14.53744, 0.002, 0.032,bll    ,ISP,14.055,14.055,        , 1.000, 0.886, 0.000,      ,    63.90,N,        ,17.970,17.670, 0.44,
084.2727,-58.5582,    1560,J2335.1-0133 ,  0,Y,PKS 2332-017              ,353.83505,-01.51933, 0.059, 0.213,fsrq   ,LSP,12.380,12.719, 1.18200, 0.991, 0.872, 0.000, 0.389,   724.71,N,        ,18.363,18.340, 0.74,
101.7552,-35.8568,    1561,J2336.5+2356 ,  0,Y,B2 2334+23                ,354.17841,+23.92324, 0.044, 0.086,bcu I  ,-  ,      ,      , 0.12670, 0.000, 0.897, 0.883,      ,   434.17,N,  57.400,      ,      ,     ,
345.5471,-69.1261,    1562,J2336.5-4116 ,  0,Y,PKS 2333-415              ,354.14160,-41.25611, 0.016, 0.061,fsrq   ,LSP,12.830,13.211, 1.40600, 0.999, 0.931, 0.000, 0.486,   532.40,S,        ,      ,      ,     ,
308.6113,-39.9463,    1563,J2336.5-7620 ,  0,Y,PMN J2336-7620            ,354.11503,-76.34387, 0.011, 0.090,bcu III,-  ,      ,      ,        , 0.996, 0.838, 0.000,      ,   154.10,S,        ,16.721,      , 0.44,
084.2499,-59.7500,    1564,J2338.1-0229 ,  0,Y,PKS 2335-027              ,354.48891,-02.51601, 0.058, 0.061,fsrq   ,LSP,13.080,13.396, 1.07100, 0.996, 0.913, 0.000, 0.793,   649.51,N,        ,18.930,17.830, 0.69, 1.30
